page,product_name,star,title,review,skin_type,brand_name,category,processed_review,star_numeric,sales_ranking,collabo
2,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,지인한테 추천받고 구매한건데 저한테잘 맞고 좋네요~ 잘 사용할게요~,[],오제끄,sunpatch,"['지인', '추천']",5,8,0
2,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,아직 안써 봤어요베트남 여행 갈때 써보려고요ㅈ효과 있으면 좋겠습니다,[],오제끄,sunpatch,"['베트남', '여행', '효과']",5,8,0
2,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 4점,,밀착력도 좋고  패치 크기가 커서 볼부분을 잘 감싸줘서 좋아요,[],오제끄,sunpatch,"['밀착력', '크기', '커서', '볼', '부분']",4,8,0
2,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,야외활동할때 붙이고 다니면 편하고 좋아요. 여름에 필수..,[],오제끄,sunpatch,"['야외', '활동', '여름', '필수']",5,8,0
2,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,패치가 얼굴에 잘 붙어있고 귀도 안아프고 사이즈도 커서 너무 좋아요,[],오제끄,sunpatch,"['얼굴', '귀도', '사이즈', '커서']",5,8,0
2,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,봄여름가을겨울 할것없이 해에 강한 패치입니다.이번에도 두박스 구매했어요,[],오제끄,sunpatch,"['봄여름가을겨울', '해', '이번', '박스']",5,8,0
2,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,햇빛에도 잘 가려지고 마스크 안써도 될만큼 잘 가려져서 너무 좋아요,[],오제끄,sunpatch,"['햇빛', '마스크']",5,8,0
2,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,오제끄 비타토닝 패치로 올여름 기미걱정은 없어졌어요!너무 편안하고 면적이 넓어서 침 좋아요~,[],오제끄,sunpatch,"['올여름', '기미', '걱정', '편안', '면적']",5,8,0
2,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,귀에 걸수있게되어있어 편리하고 얼굴 면적을 넓게 가려줘서 맘에들어요,[],오제끄,sunpatch,"['편리', '얼굴', '면적', '맘']",5,8,0
2,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,패치 너무 좋아요 야외활동할때 좋아요골프 할 때 붙이는 거 너무 좋아요,[],오제끄,sunpatch,"['야외', '활동', '골프']",5,8,0
3,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,선물용으로 샀는데 다른 상품들보다넓은 면적이라 구매했습니다,"['복합성', '쿨톤', '민감성']",오제끄,sunpatch,"['선물', '상품', '면적']",5,8,0
3,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,1.내가 이제품을 선택한이유:친구들의 추천2.장점:사용할수록 만족감이 업3.재구매여부:재구매할거에요.4.최종소감:만족스럽게 사용중입니다.,"['복합성', '쿨톤', '모공', '잡티']",오제끄,sunpatch,"['선택', '이유', '친구', '추천', '장점', '만족', '재구매', '여부', '재구매', '할거', '최종', '소감', '만족']",5,8,0
3,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,필드나갈때 사용해보려고 구매했어요!! 좋았으면 좋겠어요,[],오제끄,sunpatch,['필드'],5,8,0
3,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,피부보호에 딱인것 같아서 온 가족이 나눠서 잘 사용하고 있습니다!!,[],오제끄,sunpatch,"['피부', '보호', '가족']",5,8,0
3,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,얼굴에 부쩍 기미주근개가 보이길래 이번 여름 자외선에 대비해서 구매했어요,"['복합성', '가을웜톤', '각질', '다크서클']",오제끄,sunpatch,"['얼굴', '기미', '주근', '이번', '여름', '자외선', '대비']",5,8,0
3,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 3점,,자외선 차단하기 편리합니다 야외 장시간 나갈경우 사용하려고 할인 해줘서 구매 하였습니다,[],오제끄,sunpatch,"['자외선', '차단', '편리', '야외', '장시간', '경우', '할인']",3,8,0
3,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,남편사줬는데 쿨감이 있다고 너무 좋아하네요왕 추천입니다,[],오제끄,sunpatch,"['남편', '왕', '추천']",5,8,0
3,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,쓰고있는 패드중에 효과가 좋아서 잘쓰고 있는중이예요..,[],오제끄,sunpatch,"['패드', '효과', '좋아서']",5,8,0
3,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,좋아요 남편 선물로 샀어요 좋아하네요 굿이에요 좋아요 좋아요 괜찮습니다,[],오제끄,sunpatch,"['남편', '선물', '굿']",5,8,0
3,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 4점,,여름에나 더운날 붙히면 땀때문에 금새 떨어지지만 그래도 그외계절엔 피부타지않게 기미생기지않게 붙여놓기는 조아요,[],오제끄,sunpatch,"['여름', '땀', '계절', '피부', '기미']",4,8,0
4,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,항상 쓰는 제품입니다 ! 만족해요 🫶 골프칠 때 얼굴에 붙이면 좋아요,[],오제끄,sunpatch,"['만족', '골프', '얼굴']",5,8,0
4,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,빠른배송 감사합니다얼굴 전체가 다려져서 너무 좋네요기획 많이부탁해용,[],오제끄,sunpatch,"['배송', '감사', '얼굴', '전체', '기획', '부탁', '해']",5,8,0
4,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,골프패치중에서 가장최고앞으로 이것만 사용할꺼예여 18홀내내 잘붙어있어요,[],오제끄,sunpatch,"['골프', '가장', '최고', '앞으로']",5,8,0
4,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,골프패치중에서 젤좋은거같아요사이즈도 크고 귀에걸어서 사용해서 자외선 마니차단할수있어요,[],오제끄,sunpatch,"['골프', '사이즈', '자외선', '마니차']",5,8,0
4,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,지인에게 추천받아서 구매했습니다~~ 추천받아서 구매한만큼 가성비도 좋고 너무 만족하고 있습니다지인들에게 추천할게요~~ 감사합니다~~,[],오제끄,sunpatch,"['지인', '추천', '추천', '가성비', '만족', '지인', '추천', '감사']",5,8,0
4,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,빠른배송감사합니다 세일해서 싸게 구매했어요햇빛이 잘 가려집니다,[],오제끄,sunpatch,"['배송', '감사', '세일', '해서', '햇빛']",5,8,0
4,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,조금 기달려서 배송 받았습니다가을햇볓이 강해서 얼굴 보호차원에서 구매합니다,[],오제끄,sunpatch,"['배송', '얼굴', '보호', '차원']",5,8,0
4,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,한달사용리뷰입니다!사용해본 결과 만족스럽습니다!재구매 의사가 있습니다!!좋은 제품이라고 생각이 듭니다^^,[],오제끄,sunpatch,"['한달사용', '리뷰', '니다', '결', '만족', '의사', '생각']",5,8,0
4,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,왜 이제서야 샀을까요.. 너무너무 만족합니다지인들에게도 추천해줬어요~~ 걱정말고 구매하세용~~~,[],오제끄,sunpatch,"['만족', '지인', '추천', '걱정', '매하']",5,8,0
4,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 4점,,사용하기 편하고 면적은 넓어서 조으나 여름엔 비추요 땀흘리면 다떨어짐,[],오제끄,sunpatch,"['면적', '여름', '땀']",4,8,0
5,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,한달사용리뷰입니다!사용해본 결과 사용이 편리하고만족스럽습니다!재구매 의사가 있습니다!!좋은 제품이라고 생각이 듭니다^^,[],오제끄,sunpatch,"['한달사용', '리뷰', '니다', '결', '편리', '하고', '만족', '의사', '생각']",5,8,0
5,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,배송상태가 좋고 사용하기에 편리합니다. 재구매의사 있습니다,[],오제끄,sunpatch,"['배송', '상태', '편리', '재구매의사']",5,8,0
5,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,빠른배송 감사합니다얼굴이 넓게 가려져소 두번째 구매합니다,[],오제끄,sunpatch,"['배송', '감사', '얼굴']",5,8,0
5,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,빠른배송 감사합니다얼굴이 넓직하게 가려져서 맘에들어요,[],오제끄,sunpatch,"['배송', '감사', '얼굴', '맘']",5,8,0
5,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,사용이 편리해요 자극이 덜하고 순한 편입니다 재구매의사 있습니다,[],오제끄,sunpatch,"['편리', '자극', '재구매의사']",5,8,0
5,[단독기획] 오제끄 아웃도어 비타토닝 패치 버디형 3매 (+1매 증정기획),5점만점에 5점,,A** 쓰다가 사봤는데 귀걸게 되어있어서 떨어질 염려 없고 면적도 넓어서 좋아요 재구매할듯,[],오제끄,sunpatch,"['면적', '재구매']",5,8,0
1,에이바자르 액티비티 화이트닝 아이패치 4회분,5점만점에 4점,"['건성에 좋아요', '진정에 좋아요', '자극없이 순해요']",🌟💜에이바자르 액티비티 화이트닝 아이패치💜🌟4회분 첫 사용 리뷰 입니당!!!🥺🙏💕🌟💜 요즘 낮에 운전 할 일도 많고 야외활동이 부쩍 늘어서 자외선에 예민해져 있었는데 마침 제 상황에 잘 맞는 제품 인 것 같더라구용🥺!! 피부가 예민해 장시간 햇빛을 쬐면 후끈거리고 그런데 화이트닝 패치를 붙여주니  실제로 넘나 시원하고 쿨링감이 대박 좋았어요:) 냉장보관 따로 한게 아니구 살색 밴딩 형식으로 외관상 별로 시원하지 않을 줄 알았거든요🥺🌟💜 근데 붙이는 순간 쿨링감이 확 느껴지고 시원했어요! 첩착성도 진짜 좋고 깔끔해서 장시간 붙이고 있어도 절대 안 떨어지고 안쪽에  하이드로겔 인 것 같은데도 텁텁하고나 찝찝 하지 않고  쫀쫀한 겔이 신기한게 접착성도 높아서 느낌이 되게 좋아요☺️ 사용감에 있어서는 굿굿👍🌟💜 엄마랑 야외로 나가는 길에 같이 붙였는데 엄마가 너무 좋다며 오랜시간 붙여도 안 떨어지고 기미나 자외선 걱정을 덜어주고 쿨링감으로 빨개지는 피부를 막아준다고 꼭 써달라 하시네용^^ 저도 그날  같이 쓰면서  같은 생각이였고 한 팩에 4회분으로 4번 정도 쓸 수 있는 여유 있는 양이라 양도 괜찮은 것 같아요:) 야외활동시 자외선 고민이신 분들에게 좋을 듯 합니당☺️♥️👍,"['민감성', '여름쿨톤', '각질', '미백']",에이바자르,sunpatch,"['에이', '바자르', '비티', '아이', '리뷰', '요즘', '운전', '야외', '활동', '자외선', '예민', '상황', '피부', '예민', '장시간', '햇빛', '쿨링감', '대박', '냉장', '보관', '살색', '형식', '관상', '순간', '쿨링감', '장시간', '절대', '안쪽', '이드', '신기', '접착', '느낌', '사용감', '굿', '굿', '엄마', '야외', '엄마', '시간', '기미', '자외선', '걱정', '쿨링감', '피부', '시네', '그날', '생각', '팩', '정도', '여유', '야외', '활동', '자외선', '고민', '이신']",4,14,0
1,에이바자르 액티비티 화이트닝 아이패치 4회분,5점만점에 5점,"['복합성에 좋아요', '주름/미백에 좋아요', '보통이에요']",해 쨍쨍한 날 운동하거나 야외 활동이 많을 때 사용하시라구 엄마 사드렸어요. 양이 많지 않은 점이 아쉽다고 하시네용.,"['복합성', '웜톤', '다크서클', '미백']",에이바자르,sunpatch,"['운동', '야외', '활동', '엄마', '시네']",5,14,0
1,에이바자르 액티비티 화이트닝 아이패치 4회분,5점만점에 5점,"['복합성에 좋아요', '주름/미백에 좋아요', '보통이에요']",어머니 야외활동 시 사용하시라구 샀습니다. 개별포장은 아닌데 케이스가 나름 튼튼해서 괜찮은 것 같아요. 시원한 향이 나는데 호불호가 있을 것 같네요,"['복합성', '웜톤', '다크서클', '미백']",에이바자르,sunpatch,"['어머니', '야외', '활동', '개별', '포장', '케이스', '호가']",5,14,0
1,에이바자르 액티비티 화이트닝 아이패치 4회분,5점만점에 3점,"['지성에 좋아요', '주름/미백에 좋아요', '보통이에요']",시원해서 좋음 재구매 한거지만(아 정확히 이 제품이랑 비슷란 제품 쓰고 그거 안팔길래 이거 산거..니까 재구매는 아닌가? ㅋㅋ 근데 두 제품 다 향 같고 촉감 같고 가격 비슷 효과도 같아서 ㅋㅋ..여튼) 이거 걍 여름에 더울때 붙이면 좋고 화날때 얼굴 화끈할때 쓰는게 좋아요 그냥 열시킴용으로 ! 미백 효와 보고 싶다면 쓰지 마세요 전혀 네버네버 없으니까 그냥 시원하기만 함^^ 주름개선? 은…내가 주름이 없는 19세라 머르겠네(자랑 아님 자랑 처럼 들리지만 차치 나도 곧 주름 생길 나이..ㅜ)여튼 장점은 시원하다 그뿐임 전 밖에서 이거 쓰긴 좀 고래서 집에서만 사용했거든요 고로 자외선차단 기능도 잘 머름..헤헤 여튼 일단 향도 좋아서 집에서 쓸 분들은 더울때 사용하길 추천>< 근데 좀 비싸다는 단점..(사진 딱히 미백효과 없음 저거 조명빨임 내 방 조명이 좀 쌔서..),"['지성', '웜톤', '모공', '미백']",에이바자르,sunpatch,"['재구매', '지만', '이랑', '팔', '재구매', '촉감', '가격', '효과', '여름', '얼굴', '미백', '보고 싶다', '주름개선', '주름', '세라', '자랑', '차치', '주름', '나이', '장점', '밖', '고래', '자외선', '차단', '기능', '좋아서', '추천', '단점', '사진', '미백', '효과', '조명', '조명']",3,14,0
1,에이바자르 액티비티 화이트닝 아이패치 4회분,5점만점에 3점,"['지성에 좋아요', '진정에 좋아요', '자극없이 순해요']",아 실수 사진을 안찍었다..ㅜ일단 이 제품 리뷰해보자며는..짧게 ? 해보자면..장점 : 공부하다 열받을때 혹은 게임하다 열받을때 혹은 더워서 열받을때 얼굴 화끈거리잖아요?? 얼굴 화끈거릴때 사용하면 시원해서 좋음 + 제가 이 제품 구매 전 리뷰를 흝어보고 샀는데..리뷰보면 접착력이 별로란 말이 많은데.. 한번에 잘붙이면 뗄때 까지 안떨어져요^^ 접착력 별로라는 분들은…혹시 얼굴에 설마 오일 바르고 붙인건 아니죠..?혹은 기름제형 크림이나 로션…그런 경우라면 당연히 팩이 흘러내리죠..+ 제가 얼굴에 기름기 대게 많은 편인데도 불구하고 흘러내리진 않더라구요 여튼 제 생각엔 접착력은 좋은거 같음 잘붙고 잘 떨어지구 ((당연히 한번 때면 다신 안붙어요^^ 설마 이걸 재사용하려는 사람이 있겠어..?))단점 : 이거 시원한 점 빼고 장점이 없음 미백기능도 없고..가격대비 별로임 걍 전 원래 쓰던 썬패치 쓰려구요..ㅜ 이 제품은 슬프게도 미백이 하나도 안되네…,"['지성', '웜톤', '모공', '미백']",에이바자르,sunpatch,"['실수', '사진', '일다', '리뷰', '장', '공부', '게임', '얼굴', '얼굴', '제가', '리뷰', '리뷰', '접착력', '로란', '한번', '접착력', '얼굴', '오일', '기름', '크림', '로션', '경우', '팩', '제가', '얼굴', '기름기', '대게', '생각', '접착력', '사람', '단점', '장점', '미백', '기능', '가격', '대비', '원래', '썬', '미백']",3,14,0
1,에이바자르 액티비티 화이트닝 아이패치 4회분,5점만점에 4점,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']","❤🧡💛💚💙💜 피부타입: 여름에는 지성 피부 / 봄, 가을, 겨울에는 복합성 피부 + 민감성 피부 💜💙💚💛🧡❤ 피부고민 : 마법기간에 특히 올라오는 뾰루지, 뾰루지가 남기고 가는 피부요철 등등 ❤🧡💛💚💙💜 퍼스널컬러: 여름 쿨톤 라이트 🌞🌞🌞 이 제품의 특장점 : - 골프, 등산, 런닝, 테니스, 자전거 등등  야외활동할 때 거의 필수템이 된 제품인 거 같아요!- 선크림이나 선스틱을 몇 시간마다 계속 발라주기도 어렵고,   눈가에 자외선 차단제 닿으면 눈 시리신 분들은  이런 젤패치 붙이시면 자외선 차단 효과는 물론,   쿨링 효과도 있고, 피부색이랑 거의 똑같아서    티도 안나니까 너무 좋아요 :)- 여름이나 휴양지로 놀러가시는 분들은   이런 화이트닝패치, 젤 패치, 자외선 차단 패치   추천드립니다!- 대신 정가는 살짝 비싼 감이 있어서 할인할 때 구매하세요~😎😎😎 이 리뷰가 도움이 되셨다면 밑의 좋아요를 눌러주시면 감사하겠습니다 👍👍","['복합성', '여름쿨톤', '모공', '민감성']",에이바자르,sunpatch,"['피부', '타입', '여름', '지성', '피부', '가을', '겨울', '복합성', '피부', '민감성', '피부', '피부', '고민', '마법', '기간', '뾰루지', '뾰루지', '피부', '요철', '퍼스널', '컬러', '여름', '라이트', '특장', '골프', '등산', '런닝', '테니스', '자전거', '야외', '활동', '필수템', '선크림', '선스틱', '시간', '발라', '주기', '눈가', '자외선 차단제', '시리', '자외선 차단 효과', '쿨링', '효과', '피부색', '이랑', '안나', '여름', '휴양지', '자외선', '차단', '추천', '대신', '정가', '할인', '리뷰', '도움', '감사']",4,14,0
1,에이바자르 액티비티 화이트닝 아이패치 4회분,5점만점에 4점,"['건성에 좋아요', '진정에 좋아요', '보통이에요']","요즘마스크를 끼고 다니는데 하얀 마스크에 반사되어서 눈밑 광대 있는 부분에 주근깨? 기미? 가 생겼더라구요.거울보고 깜짝놀라서 이제품을 구매했어요 ㅋㅋ여러제품이 있었는데요 후기를 토대로 구매했는데 무난한 것 같아요.일단 제 피부는 지복합성용이고 땀도 많이 나고 하얀편이고 피부가 얇고 민감해서 잡티나 자극에도 주위를 기울여야 하거든요. 요즘 햇빛도 강한데 소홀했더니,,,, 잡티가 장난이 아니더라구요..이제품은 접착력이 그리 좋진 않지만,, 그래도 무난한 편이에요.확실히 광대를 넓게 커버해주니 안심이 되더라구요..잡티가 더이상 올라오지 않아서 야외활동 할때 좋을 것 같아요. 이제품을 하고 마스크를 그 위에 써줘서 피부를 보호해주는 방식으로 사용하고 있습니다..세일 많이 해주세요..","['복합성', '쿨톤', '모공', '미백']",에이바자르,sunpatch,"['요즘', '마스크', '마스크', '반사', '눈밑', '광대', '부분', '주근깨', '기미', '거울', '토대', '무난', '일다', '피부', '지복합성', '땀', '피부', '잡티', '자극', '주위', '요즘', '햇빛', '소홀', '잡티', '장난', '접착력', '무난', '광대', '커버', '안심', '잡티', '이상', '야외', '활동', '마스크', '피부', '보호', '방식', '세일']",4,14,0
1,에이바자르 액티비티 화이트닝 아이패치 4회분,5점만점에 5점,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']","우리 피부가 노화되는 원인들이 여럿 있는데 그 중 가장 무서운 두가지가 광노화와 건조함이라고 합니다. 때문에 여름철에는 자외선차단에, 겨울에는 수분공급과 보습에 중점을 줘야 하기 때문이죠. 때문에 저는 필드에 나가지 않을 때에도 2시간 이상 여름철 야외활동시 꼭 사용해주고 있습니다. 다른 제품도 써봤지만 이 제품의 장점은 다음과 같습니다.🔺장점 1.자극성이 정말 적다2. 비교적 두툼하고 면적이 넉넉하다🔺단점은 자주 떨어진다는 점이었습니다 자극성이 약한 만큼 자주 떨어지는 건가요 흠.. 두마리 토끼를 잡기엔 조금 부족하다고 느꼈습니다첨언하자면 쿨링감은 보통의 타 제품과 비슷한 정도였습니다 타제품과 마찬가지로 쿨링감이 좋아 피부가 편안하고 진정되는 기분이었습니다 제 리뷰가 도움이 되셨다면 좋아요 눌러주세요 감사합니다!","['건성', '웜톤', '모공', '주름']",에이바자르,sunpatch,"['피부', '노화', '원인', '여럿', '노화', '건조함', '여름철', '자외선', '차단', '겨울', '수분', '공급', '보습', '중점', '필드', '시간', '이상', '여름철', '야외', '활동', '장점', '다음', '장', '자극', '비교', '면적', '단점', '자극', '가요', '마리', '토끼', '잡기', '부족', '첨언', '쿨링감', '보통', '정도', '타제품', '마찬가지', '쿨링감', '피부', '편안', '기분', '리뷰', '도움', '감사']",5,14,0
1,에이바자르 액티비티 화이트닝 아이패치 4회분,5점만점에 5점,"['복합성에 좋아요', '주름/미백에 좋아요', '자극없이 순해요']",💟 올영 솔직 리뷰 💟요 제품은 저희 어머니가 골프 라운딩 가실 때 필요하다고 하셔서구매한 제품이에용😆야외활동을 하다보면 아무래도 피부가 햇빛을 많이 받아서선크림을 아무리 잘 발라도 타더라구요....ㅋㅋㅋ그래서 얼굴은 특히 더 타면 안되니까요 패치를 구매했어요~~요즘은 마스크를 쓰니까모자와 마스크 사이의 피부를 가려줄만한사이즈의 제품을 구매했습니당 ><나중에 마스크를 안 쓰게 되면그 때는 좀 더 큰 사이즈를 구매하는 것이 좋을 거 같아요!!요 제품은 딱 눈밑과 광대를 가려주는 크기라하관은 가려주지 못해서 얼굴 전체의 햇빛을막아주진 않더라구요 ㅎ어머니께서는 요런 패치가 라운딩 필수품이라고 하셔서야외활동 하시는 분들께 완전 강추드려요😊확실히 피부가 잘 보호됩니다><✔️ 제 리뷰가 도움이 되셨다면 👍 부탁드려요🙏,"['복합성', '여름쿨톤', '모공', '민감성']",에이바자르,sunpatch,"['올영', '리뷰', '어머니', '골프', '라운딩', '필요', '야외', '활동', '피부', '햇빛', '선크림', '발라', '얼굴', '요즘', '마스크', '모자', '마스크', '사이', '피부', '사이즈', '나중', '마스크', '사이즈', '눈밑', '광대', '크기', '라하', '얼굴', '전체', '햇빛', '어머니', '라운딩', '필수품', '야외', '활동', '완전', '강추', '피부', '보호', '리뷰', '도움', '부탁']",5,14,0
1,에이바자르 액티비티 화이트닝 아이패치 4회분,5점만점에 4점,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']","30대 초반까지만 하더라도 선크림을 바르고 밖에 활동을 해도 기미나 잡티 이런게 눈에 띄게 올라오진 않았어요~`그런데.... 이번년도는 다르더군요 ㅠㅠ제주도 여행을 다녀왔는데 햇빛을 가린다고 모자에 썬크림에 꼼꼼히 발랐지만, 기미가 엄청 올라오더라구요 ㅠㅠ그래서 이 제품을 구매했어요다른 제품과 비교끝에 일단 이 제품으로 선택했는데골프나 운동할때 말고도 트래킹이나 여행갈때 마스크안에 붙이고 다니려구요.. 제 피부는 소중하니까요일단 자외선 차단 효과를 보기 위해서 구매했고요,그 부분에서는 일단 만족해요~약간의 쿨링감이 있어서 더운데 괜찮은 것 같아요주름개선이나 이런 다른 점은 일단 모르겠지만, 가성비가 안좋아서 세일할때 쟁여놔야겠어요. 올여름 잘 쓸것 같아요 감사합니다 ,,,ㅋㅋ","['복합성', '쿨톤', '모공', '미백']",에이바자르,sunpatch,"['30대', '초반', '선크림', '밖', '활동', '기미', '잡티', '이번', '제주도', '여행', '햇빛', '모자', '썬크림', '기미', '비교', '선택', '골프', '운동', '킹', '여행', '마스크', '피부', '자외선 차단 효과', '부분', '만족', '약간', '쿨링감', '주름개선', '가성비', '좋아서', '세일', '올여름', '감사']",4,14,0
2,에이바자르 액티비티 화이트닝 아이패치 4회분,5점만점에 4점,"['복합성에 좋아요', '주름/미백에 좋아요', '보통이에요']","❤ 피부 타입:   여름에는 지성 피부 / 봄, 가을, 겨울에는 복합성 피부 + 민감성 피부 🧡 피부 고민 :   마법기간에 특히 올라오는 뾰루지, 뾰루지가 남기고 가는 피부요철, 얼굴홍조, 주근깨 등등 💛 퍼스널 컬러 :   여름 쿨톤 라이트 🤚 이 제품은 올리브영 체험단에 선정돼서상품을 제공받아 2주동안 직접 써보고작성한아주 솔직하고 꼼꼼한 리뷰입니다!!💚 이 제품의 특징 :  골프를 자주 나가는 사람으로서 봄, 여름, 가을에자외선에 노출되면 주근깨가 많이 생기는 타입이라이 제품을 써보고 싶었는데요!  확실히 라운딩 나가서 써보니 선스틱을 계속 바르지못하는 상황에서는 이 제품 붙이고 있는 것만으로도자외선 차단이 가능합니다!그리고, 접착면의 젤이 쿨링효과도 있어서 여름 같은 더운 날에 피부 온도도 낮훠줘서 홍조끼도 덜 올라와서재구매 의사 있는 제품입니다! ㅎㅎ다만 세일을 많이 해주시거나 같은 가격에 패치가 더 많이 들어있으면 좋겠다는 바람이 있네요...ㅎㅎ","['복합성', '쿨톤', '모공', '민감성']",에이바자르,sunpatch,"['피부', '타입', '여름', '지성', '피부', '가을', '겨울', '복합성', '피부', '민감성', '피부', '피부', '고민', '마법', '기간', '뾰루지', '뾰루지', '피부', '요철', '얼굴', '홍조', '주근깨', '퍼스널', '컬러', '여름', '라이트', '올리브', '체험단', '선정', '상품', '제공', '주동', '작성', '아주', '리뷰', '특징', '골프', '사람', '여름', '가을', '자외선', '노출', '주근깨', '타입', '라이', '라운딩', '선스틱', '상황', '자외선', '차단', '접착', '쿨링', '효과', '여름', '피부', '온도', '홍조', '재구매', '의사', '세일', '해주시', '가격', '바람']",4,14,0
2,에이바자르 액티비티 화이트닝 아이패치 4회분,5점만점에 4점,"['건성에 좋아요', '보습에 좋아요', '보통이에요']","요즘 골프가 아주 대세라서 정규 채널에서도 골프 프로그램 방영 많이 하고 있고, 저희 부모님께서도 원래 골프를 치시고 필드 자주 나가시면서 부쩍 얼굴에 붙여서 기미 및 UV차단 해 주는 팩 같은 제품들을 많이 접하고 오시더라구요😂😂그래서 알아보던 차에 올리브영 체험단에 에이바자르 제품이 있어서 체험 해 보게 되었습니다💛사진에서 보이는것 처럼 지퍼백 형삭으로 되어있어서 한번 붙이고 남은 분량을 보관하기에 용이하고 좋아요❣️❤️‍🔥🙌🏻또, 위생적으로 부분 보관 할 수 있어서 좋습니당겔 타입으로 되어있는 제품이라서 생각보다 접착력이 좋았어요👍🏻👍🏻👏🏻쿨링감도 어느정도 있어서 케어 해 준다는 느끼으로 붙이고 라운딩 하기 좋았던 느낌이라고 하셨어용🌟💕살짝 아쉬운건 콧등까지 붙이는 일체형이 아닌게 조금 아쉬웠습니다😢","['건성', '쿨톤', '미백', '블랙헤드']",에이바자르,sunpatch,"['요즘', '골프', '대세', '정규', '채널', '골프', '프로그램', '방영', '부모', '원래', '골프', '필드', '얼굴', '기미', '차단', '팩', '올리브', '체험단', '에이', '바자르', '체험', '사진', '지퍼', '남은', '분량', '보관', '위생', '부분', '보관', '타입', '생각', '접착력', '쿨링감', '정도', '케어', '라운딩', '느낌', '콧등', '일체']",4,14,0
